MaxPool1,MaxPool2,MaxPool3,MaxPool4,MaxPool5,classifing
0.848102867603302,0.9072170257568359,0.9150891900062561,0.9369571208953857,0.9678710103034973,0.9202644228935242
0.8957723379135132,0.921137809753418,0.9521538019180298,0.9676070213317871,1.0037087202072144,0.9934654831886292
0.8710029125213623,0.9131022691726685,0.9187594652175903,0.9353542923927307,0.9906935691833496,0.9805859327316284
0.8367280960083008,0.8810954093933105,0.9418305158615112,0.9496316313743591,0.9911772608757019,0.9344098567962646
0.9360907673835754,0.9408696293830872,0.9274632930755615,0.9309355616569519,0.9282705783843994,0.8739885687828064
0.8968916535377502,0.899746298789978,0.9396540522575378,0.948616623878479,0.9961703419685364,0.9138635396957397
0.871444046497345,0.8930131196975708,0.9417812824249268,0.9603895545005798,0.9925371408462524,0.9162668585777283
0.9576881527900696,0.9475443959236145,0.9475213885307312,0.9749854207038879,1.0007734298706055,1.010107398033142
0.8876459002494812,0.9092548489570618,0.938653826713562,0.9467754364013672,0.9997210502624512,0.9153244495391846
0.8900331854820251,0.9251021146774292,0.9563849568367004,0.9812172055244446,0.990668535232544,0.944787323474884
0.8732842206954956,0.9081793427467346,0.9549567699432373,0.986095666885376,1.0050148963928223,0.983051598072052
0.8931161761283875,0.9325160384178162,0.9620556831359863,0.9772583246231079,0.9983428716659546,0.9747564196586609
0.924049973487854,0.9093464016914368,0.9210368990898132,0.932065486907959,0.9495772123336792,0.7640661001205444
0.9145810604095459,0.8984372615814209,0.9213709831237793,0.9283971190452576,0.9373412728309631,0.7843884825706482
0.902514636516571,0.8983277678489685,0.9174000024795532,0.9144670963287354,0.9388253688812256,0.799414873123169
0.9472549557685852,0.9344221949577332,0.9300323724746704,0.9086014628410339,0.9339452385902405,0.8628313541412354
0.85271155834198,0.8941355347633362,0.9127341508865356,0.9223505258560181,0.9330105781555176,0.8593595027923584
0.9454917311668396,0.9293248653411865,0.926097571849823,0.9105501174926758,0.9306470155715942,0.7667044401168823
0.9137487411499023,0.9449907541275024,0.9238673448562622,0.9484306573867798,0.9828693866729736,0.9109044671058655
0.9436981081962585,0.9316810965538025,0.9397157430648804,0.964880645275116,0.969567060470581,0.838064432144165
0.7173287272453308,0.8479340076446533,0.8832798004150391,0.907469630241394,0.9180943965911865,0.7526959180831909
0.9702274203300476,0.9360416531562805,0.946712076663971,0.9650681614875793,0.9884544014930725,0.7782720327377319
0.8991234302520752,0.8918400406837463,0.9049862623214722,0.8906943798065186,0.9059601426124573,0.7190268039703369
